ID,location,total_review,review,source,is_synthetic,source_clean,review_length_chars,review_length_words,has_emoji,has_excessive_caps,unique_words_ratio,review_clean,review_length_chars_clean,review_length_words_clean,sentiment_vader,score_vader
78,Pokhara,78 reviews,Lake side is the place you can enjoy whole day.but evenings are the best,real,False,Réel,72,14,False,False,0.9285714285714286,Lake side is the place you can enjoy whole day.but evenings are the best,72,14,Positif,0.8126
79,Pokhara,61 reviews,Lovely place in pokhra. I recommend to go there and experience a great culture and Lovely views,real,False,Réel,95,17,False,False,0.8823529411764706,Lovely place in pokhra. I recommend to go there and experience a great culture and Lovely views,95,17,Positif,0.9349
80,Pokhara,24 reviews,Very amazing and beautiful place to visit,real,False,Réel,41,7,False,False,1.0,Very amazing and beautiful place to visit,41,7,Positif,0.8503
81,Pokhara,15 reviews,Best tourist destination for all foreigners to visit Pokhara . Nepal,real,False,Réel,68,11,False,False,1.0,Best tourist destination for all foreigners to visit Pokhara . Nepal,68,11,Positif,0.6369
82,Pokhara,28 reviews,Must visit....if you want to enjoy the moment please visit at evening or night time at this place ... It's very beautiful and you can enjoy your evening here with some awesome view plus songs .... And evening aarti at temple is also very awesome,real,False,Réel,245,45,False,False,0.8,Must visit....if you want to enjoy the moment please visit at evening or night time at this place ... It's very beautiful and you can enjoy your evening here with some awesome view plus songs .... And evening aarti at temple is also very awesome,245,45,Positif,0.9698
83,Pokhara,16 reviews,This is the best place in Nepal I could get settled down here with the nature,real,False,Réel,77,16,False,False,0.9375,This is the best place in Nepal I could get settled down here with the nature,77,16,Positif,0.6369
84,Pokhara,20 reviews,Best place to vist One can never get over the beauty of this place The view is more beautiful during night time 🤩🤩,real,False,Réel,114,23,False,False,0.9130434782608696,Best place to vist One can never get over the beauty of this place The view is more beautiful during night time 🤩🤩,114,23,Positif,0.9216
85,Pokhara,5 reviews,Nice place .nice view .There is a temple between the water .1 boat cost 1000 npr You can visit temple and then go for boating .,real,False,Réel,127,26,False,False,0.9615384615384616,Nice place .nice view .There is a temple between the water .1 boat cost 1000 npr You can visit temple and then go for boating .,127,26,Positif,0.6808
86,Pokhara,284 reviews,Well maintained park alongside fewa lake. But too many hotels and restaurants has degraded the beauty of lake.,real,False,Réel,110,18,False,False,0.9444444444444444,Well maintained park alongside fewa lake. But too many hotels and restaurants has degraded the beauty of lake.,110,18,Positif,0.4678
87,Pokhara,380 reviews,Phewa lake is very beautiful with amazing landscape all around and clean water,real,False,Réel,78,13,False,False,1.0,Phewa lake is very beautiful with amazing landscape all around and clean water,78,13,Positif,0.8991
88,Pokhara,247 reviews,"Amazing views of the mountains, water and boats. The Pokhara Lakeside is a must go and visit destination in Nepal!",real,False,Réel,114,20,False,False,0.9,"Amazing views of the mountains, water and boats. The Pokhara Lakeside is a must go and visit destination in Nepal!",114,20,Positif,0.6239
89,Pokhara,40 reviews,"It's just like paradise , I accept "" heaven is a myth but nepal is real"".",real,False,Réel,73,16,False,False,0.9375,"It's just like paradise , I accept "" heaven is a myth but nepal is real"".",73,16,Positif,0.743
90,Pokhara,78 reviews,One of most beautiful and famous place of Nepal. I love to visit this place 😍,real,False,Réel,77,16,True,False,0.875,One of most beautiful and famous place of Nepal. I love to visit this place 😍,77,16,Positif,0.8553
91,Pokhara,24 reviews,"Pokhara lakeside is Most Beautiful place because there is jhil, Boating Area , Mount everest looks also everyday visit so many people . Looks like Best place for Pokhara ....✌️",real,False,Réel,176,30,False,False,0.8666666666666667,"Pokhara lakeside is Most Beautiful place because there is jhil, Boating Area , Mount everest looks also everyday visit so many people . Looks like Best place for Pokhara ....✌️",176,30,Positif,0.8977
92,Pokhara,105 reviews,Enjoyed a lot @ boating lake side neat and clean boating experience,real,False,Réel,67,12,False,False,0.9166666666666666,Enjoyed a lot @ boating lake side neat and clean boating experience,67,12,Positif,0.8402
93,Pokhara,20 reviews,"The place if you missed, Ur travel becomes worthless. Heavenly gifted place.",real,False,Réel,76,12,False,False,1.0,"The place if you missed, Ur travel becomes worthless. Heavenly gifted place.",76,12,Neutre,-0.0258
94,Pokhara,81 reviews,"The place that you will definitely love and will visit at Pokhara. The Tal barahi temple, boating, walking, cycling, fewa lake, the evening aarati and on",real,False,Réel,153,26,False,False,0.8461538461538461,"The place that you will definitely love and will visit at Pokhara. The Tal barahi temple, boating, walking, cycling, fewa lake, the evening aarati and on",153,26,Positif,0.7845
95,Pokhara,28 reviews,Such a beautiful place with chains of restaurants and shopping.,real,False,Réel,63,10,False,False,1.0,Such a beautiful place with chains of restaurants and shopping.,63,10,Positif,0.5994
96,Pokhara,11 reviews,A very good place for those who enjoys the nature,real,False,Réel,49,10,False,False,1.0,A very good place for those who enjoys the nature,49,10,Positif,0.7574
97,Pokhara,11 reviews,Really very beautiful place and very peaceful environment with fresh air 😊 .,real,False,Réel,76,13,True,False,0.9230769230769232,Really very beautiful place and very peaceful environment with fresh air 😊 .,76,13,Positif,0.8824
98,Pokhara,52 reviews,Lovely place. Walking at night along side lake is excellant,real,False,Réel,59,10,False,False,1.0,Lovely place. Walking at night along side lake is excellant,59,10,Positif,0.5859
99,Pokhara,126 reviews,It's fewa lake in Pokhara. No matter how many times I come here I take endless numbers of pictures of this every changing atmosphere of the lake. It's just beautiful. Go there for late afternoon and watch the sunset and watch the every …,real,False,Réel,237,44,False,False,0.7954545454545454,It's fewa lake in Pokhara. No matter how many times I come here I take endless numbers of pictures of this every changing atmosphere of the lake. It's just beautiful. Go there for late afternoon and watch the sunset and watch the every …,237,44,Positif,0.4215
100,Pokhara,41 reviews,Beautiful place. Everyone must visit this place once in their lifetime.😊,real,False,Réel,72,11,True,False,1.0,Beautiful place. Everyone must visit this place once in their lifetime.😊,72,11,Positif,0.5994
101,Pokhara,7 reviews,Phewa Lake side is really amazing. And that evening AARTI That was really precious and mesmerizing ❤️🥰✌️🌸 everyone should visit Phewa lake.,real,False,Réel,139,22,True,False,0.8181818181818182,Phewa Lake side is really amazing. And that evening AARTI That was really precious and mesmerizing ❤️🥰✌️🌸 everyone should visit Phewa lake.,139,22,Positif,0.8437
102,Pokhara,54 reviews,"#Nice experience.. Enjoying😊🛣 #Phewa Lake, Phewa Tal or Fewa Lake is a freshwater lake in Nepal formerly …",real,False,Réel,107,18,True,False,0.9444444444444444,"#Nice experience.. Enjoying😊🛣 #Phewa Lake, Phewa Tal or Fewa Lake is a freshwater lake in Nepal formerly …",106,18,Neutre,0.0
103,Pokhara,9 reviews,Walking alongside the lake there are alot of good cafes to explore.,real,False,Réel,67,12,False,False,1.0,Walking alongside the lake there are alot of good cafes to explore.,67,12,Positif,0.4404
104,Pokhara,51 reviews,Most tourist visited place in nepal. Best place to have morning and evening walk and a lot of restaurants around to have food and enjoy the view of magestic phewa lake .Boating is fun with friends …,real,False,Réel,199,37,False,False,0.8378378378378378,Most tourist visited place in nepal. Best place to have morning and evening walk and a lot of restaurants around to have food and enjoy the view of magestic phewa lake .Boating is fun with friends …,198,37,Positif,0.93
105,Pokhara,93 reviews,Great views with decent options for entertainment and dining.,real,False,Réel,61,9,False,False,1.0,Great views with decent options for entertainment and dining.,61,9,Positif,0.7845
106,Pokhara,12 reviews,Good place for hangout with friends and family.Lakeside view is good.,real,False,Réel,69,11,False,False,1.0,Good place for hangout with friends and family.Lakeside view is good.,69,11,Positif,0.836
107,Pokhara,10 reviews,It's a very nice place to stay for 3-4 days. There are many hotels and hostel here.,real,False,Réel,83,17,False,False,1.0,It's a very nice place to stay for 3-4 days. There are many hotels and hostel here.,83,17,Positif,0.4754
108,Pokhara,23 reviews,Don't miss a boat tour!! It's affordable and fun!,real,False,Réel,49,9,False,False,1.0,Don't miss a boat tour!! It's affordable and fun!,49,9,Positif,0.6828
109,Pokhara,26 reviews,Full of Natural beauty enjoy boating.... Must visit place when you are in pokhara,real,False,Réel,81,14,False,False,1.0,Full of Natural beauty enjoy boating.... Must visit place when you are in pokhara,81,14,Positif,0.8591
110,Pokhara,420 reviews,Best time to just sit and relax during early evening,real,False,Réel,52,10,False,False,1.0,Best time to just sit and relax during early evening,52,10,Positif,0.7964
111,Pokhara,38 reviews,Very gud deva lake ...Great experience.having here,real,False,Réel,50,7,False,False,1.0,Very gud deva lake ...Great experience.having here,50,7,Neutre,0.0
112,Pokhara,23 reviews,"Lakeside is the area of the town located on the shores of Phewa Lake, and it is full of shops and restaurants. On the south-end of town, visitors can catch a boat to the historic Barahi temple, which is located on an island in the Phewa Lake.",real,False,Réel,242,47,False,False,0.6808510638297872,"Lakeside is the area of the town located on the shores of Phewa Lake, and it is full of shops and restaurants. On the south-end of town, visitors can catch a boat to the historic Barahi temple, which is located on an island in the Phewa Lake.",242,47,Neutre,0.0
